Date,portfolio_value,daily_returns
2024-01-11,1.0025817862680273,0.0025817862680272722
2024-01-12,1.0108636248425382,0.00826051169883997
2024-01-15,1.0171331473887464,0.0062021447721841115
2024-01-16,1.0135693119606703,-0.003503804233718412
2024-01-17,1.0004556432586453,-0.012938107485375407
2024-01-18,0.9972834765581635,-0.0031707219823855445
2024-01-19,1.0076314047045838,0.0103761151063417
2024-01-23,0.9894838991691035,-0.018010063452518862
2024-01-24,1.0028063702980785,0.0134640605472836
2024-01-25,0.9985341853120485,-0.004260229205325237
2024-01-29,1.0151554373644507,0.01664565149285092
2024-01-30,1.0063996687994337,-0.008625052127730012
2024-01-31,1.018830682026537,0.012351964743721244
2024-02-01,1.0178560719910896,-0.0009565966677688514
2024-02-02,1.0257035548198647,0.007709815802762937
2024-02-05,1.020598120107483,-0.004977495386840581
2024-02-06,1.0319042683265092,0.011077963006472515
2024-02-07,1.0356410491619723,0.0036212475809634425
2024-02-08,1.0251428100497633,-0.010136947662227195
2024-02-09,1.0287441011604246,0.0035129652916226534
2024-02-12,1.0240290358437483,-0.004583321849775483
2024-02-13,1.0279993273358363,0.00387712784805627
2024-02-14,1.0334559552584615,0.0053080072890383965
2024-02-15,1.0354502383621411,0.0019297223974881657
2024-02-16,1.0456281615159486,0.009829466232879298
2024-02-19,1.0509098081812542,0.005051171018240664
2024-02-20,1.0530645025921053,0.002050313351418817
2024-02-21,1.0474010807527054,-0.005378038881245564
2024-02-22,1.0554196643458686,0.007655695359222556
2024-02-23,1.0547847227169678,-0.000601601097980647
2024-02-26,1.0484733438736347,-0.005983570587821876
2024-02-27,1.0532024796820054,0.004510496939196117
2024-02-28,1.0399096145544966,-0.012621376595621283
2024-02-29,1.0417930495998666,0.0018111526415464762
2024-03-01,1.0552847679293944,0.012950478345684609
2024-03-04,1.0582136481469362,0.0027754406265985804
2024-03-05,1.0552583328363714,-0.00279273974186587
2024-03-06,1.0608698023495766,0.005317626346643091
2024-03-07,1.0652654888704665,0.004143474073024263
2024-03-11,1.0619526738736798,-0.003109849170369051
2024-03-12,1.0567049552435541,-0.004941574854728399
2024-03-13,1.039609454593464,-0.0161781210216335
2024-03-14,1.0476120646810587,0.007697708069348205
2024-03-15,1.0429827852048288,-0.004418887136088286
2024-03-18,1.0458433780530012,0.0027427037998623946
2024-03-19,1.0324265892806697,-0.012828678800174648
2024-03-20,1.034416749059352,0.001927652580188892
2024-03-21,1.0434171725973471,0.008700964622024316
2024-03-22,1.0511595586750686,0.007420221059280149
2024-03-26,1.0477073023214316,-0.003284236275212603
2024-03-27,1.0489327284611416,0.0011696264185567012
2024-03-28,1.0627295616668968,0.013153210717331705
2024-04-01,1.067693547549257,0.00467097751056637
2024-04-02,1.0682758499453042,0.0005453834551908262
2024-04-03,1.0645064794027113,-0.00352846181329093
2024-04-04,1.0663509594531735,0.0017327090874045914
2024-04-05,1.0658720867842915,-0.00044907604258883553
2024-04-08,1.072847799146918,0.006544605538617907
2024-04-09,1.0719744019552144,-0.0008140923553164416
2024-04-10,1.076271702816432,0.00400877190106347
2024-04-12,1.0642135723782826,-0.011203611882199439
2024-04-15,1.0542328294968653,-0.009378514933908106
2024-04-16,1.049583498409123,-0.00441015585709016
2024-04-18,1.039279045103292,-0.009817659406278587
2024-04-19,1.0446736167620367,0.005190686451499121
2024-04-22,1.054674877892298,0.009573574913531543
2024-04-23,1.0575003193992436,0.002678969193418248
2024-04-24,1.0599967826205794,0.002360721009289053
2024-04-25,1.0701782745139448,0.009605210185821635
2024-04-26,1.0622071868634269,-0.007448373640493027
2024-04-29,1.0681658107642382,0.0056096625728983135
2024-04-30,1.0691239716311183,0.0008970151049810946
2024-05-02,1.0726237411108392,0.0032734926655714164
2024-05-03,1.066136609957843,-0.006047909350093255
2024-05-06,1.060974863604151,-0.00484154310571523
2024-05-07,1.0578921455833836,-0.0029055523618111033
2024-05-08,1.0577124671737597,-0.0001698456788568956
2024-05-09,1.0405596238361896,-0.016216924608445763
2024-05-10,1.0502955930703264,0.009356474161704991
2024-05-13,1.0516553598129186,0.001294651478653926
2024-05-14,1.0584420706228408,0.006453360168420096
2024-05-15,1.0581636510789467,-0.00026304655835375523
2024-05-16,1.0690338454359343,0.010272696804415888
2024-05-17,1.0707864632868551,0.001639440938566461
2024-05-21,1.0774811983741268,0.006252166343905471
2024-05-22,1.08194665886919,0.004144351197776216
2024-05-23,1.0970121109281377,0.013924394456463767
2024-05-24,1.0938676161796088,-0.0028664175328643134
2024-05-27,1.0896449925153509,-0.00386026937976794
2024-05-28,1.0897364169389383,8.39029447346621e-05
2024-05-29,1.083358991789658,-0.005852263951308961
2024-05-30,1.0662371076321482,-0.015804441821473482
2024-05-31,1.0661272977447844,-0.00010298824396358146
2024-06-03,1.0932676532754062,0.025456955832603396
2024-06-04,1.0373382965147842,-0.05115797270051763
2024-06-05,1.073955540218371,0.03529923056597071
2024-06-06,1.0850326544773745,0.010314313623030532
2024-06-07,1.1042624731782167,0.017722801817521873
2024-06-10,1.1062109344545243,0.0017644910731228498
2024-06-11,1.107398640781649,0.0010736707531374197
2024-06-12,1.1131326357832385,0.005177896008200105
2024-06-13,1.1166128008854272,0.0031264603968242867
2024-06-14,1.122383944933077,0.0051684380145682555
2024-06-18,1.1252605599071441,0.0025629509287381017
2024-06-19,1.1164849239931853,-0.007798758995590248
2024-06-20,1.1165648120120433,7.155315503270638e-05
2024-06-21,1.111931159453326,-0.004149918131816577
2024-06-24,1.11431804536294,0.0021466130248452026
2024-06-25,1.1151150392863116,0.0007152302044180331
2024-06-26,1.1177793830612257,0.0023892994722943773
2024-06-27,1.1242747839325808,0.005810986469947626
2024-06-28,1.1248114409425822,0.00047733616164925445
2024-07-01,1.1273496980965758,0.0022566068067963107
2024-07-02,1.123903167365208,-0.003057197546765717
2024-07-03,1.1319471270682235,0.007157164368415342
2024-07-04,1.1338947095375758,0.0017205595763086017
2024-07-05,1.1423230177339725,0.007433060693822173
2024-07-08,1.14273941117732,0.0003645146222943492
2024-07-09,1.1505822072001184,0.00686315352921833
2024-07-10,1.1484319605553288,-0.0018688335621163915
2024-07-11,1.1483022004270478,-0.00011298895601802996
2024-07-12,1.1550238081035138,0.005853518066904668
2024-07-15,1.1624067777545524,0.006392049756239328
2024-07-16,1.1652039291687488,0.002406344721767393
2024-07-18,1.1713689575677224,0.0052909437092025224
2024-07-19,1.1548442335424205,-0.014107189642121404
2024-07-22,1.1542818165545328,-0.0004870067941219081
2024-07-23,1.1561541469862189,0.0016220739206261534
2024-07-24,1.1524099111316402,-0.003238526509928552
2024-07-25,1.1536904805706127,0.0011112100187642966
2024-07-26,1.177623416243374,0.02074467638922025
2024-07-29,1.1783085437800427,0.0005817883095889458
2024-07-30,1.1790366142637094,0.0006178945977351927
2024-07-31,1.185863530677347,0.005790249709845444
2024-08-01,1.1909919185966498,0.004324602103560345
2024-08-02,1.1757664789225912,-0.012783831221960563
2024-08-05,1.1482981572247177,-0.023362055467888367
2024-08-06,1.1454073668566258,-0.0025174562459271944
2024-08-07,1.161069438271563,0.013673800141445803
2024-08-08,1.149136264954817,-0.010277743021563382
2024-08-09,1.1613060685246992,0.010590392054471126
2024-08-12,1.1599863098283034,-0.0011364434684066251
2024-08-13,1.1533387980615122,-0.005730681224828593
2024-08-14,1.1490091359993233,-0.003754024463120541
2024-08-16,1.1683009771645048,0.016789980654420847
2024-08-19,1.1707646985682312,0.0021088071069717447
2024-08-20,1.1787186188505918,0.0067937821255523055
2024-08-21,1.1856697042644195,0.0058971541661112506
2024-08-22,1.1897232671116582,0.0034187960041987403
2024-08-23,1.1908465989711279,0.0009441959239788631
2024-08-26,1.1978266299839182,0.005861402315647524
2024-08-27,1.1976468919484844,-0.00015005346427831036
2024-08-28,1.1992012854407703,0.0012978729396250148
2024-08-29,1.201377076263801,0.001814366653410437
2024-08-30,1.2070475966242762,0.004720017114118957
2024-09-02,1.209618456592987,0.0021298745599599915
2024-09-03,1.2100245948524502,0.0003357573268242288
2024-09-04,1.2083803695168172,-0.0013588362935989587
2024-09-05,1.205254388506651,-0.0025869180673766044
2024-09-06,1.194613389100674,-0.008828841037584974
2024-09-09,1.1976550071126224,0.002546110766628859
2024-09-10,1.203108512821061,0.004553486334588386
2024-09-11,1.1990908974101182,-0.00333936246658438
