,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2024-01-25,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
2024-01-30,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
2024-01-31,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-01,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-02,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-05,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-06,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-07,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-08,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-09,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-12,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-13,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-14,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-15,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-16,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-19,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-20,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
2024-02-21,1.1220888752644215e-13,0.001289087405990994,0.010299689022762558,0.010663483045575607,0.0077793035398728725,0.02252585507784942,0.022184963648787484,0.023124051576735957,0.0,0.0999999999998577,0.06341115285120229,0.005924193373281975,0.004656886364210775,0.04688548385669199,0.006496218138548434,3.24456851267774e-14,0.017492592896603907,0.0,0.010124256966364025,0.031286804802328434,0.0009686723783569033,0.0,0.0,4.108526791382958e-14,0.020609133877190284,0.03770031686214445,0.0810975644385589,0.0,0.015989749510610794,0.02171206407761275,0.0020174633856424066,0.0,0.050304292792243126,0.006701121535822948,0.046596479193134144,0.05080524321285751,0.01919444591189732,0.0,0.02486343677838562,0.058531088939579555,0.03542574200625201,0.025345536824369234,0.029085343489014277,0.02106827210889063,0.004012676341746734,0.013627554940971655,0.032269397957555644,0.0018517351049166157,0.01607864576539638
