Date,portfolio_value,daily_returns
2024-01-11,1.0025817733923978,0.0025817733923978884
2024-01-12,1.0108636269359728,0.008260526735442163
2024-01-15,1.0171331506511274,0.006202145915723776
2024-01-16,1.0135692931158897,-0.003503825957256639
2024-01-17,1.0004556311114654,-0.012938101117991317
2024-01-18,0.9972834686345343,-0.0031707177992560645
2024-01-19,1.0076789209877994,0.010423768848287784
2024-01-23,0.9895305624699255,-0.018010060684889227
2024-01-24,1.0028974808901625,0.013508343175244944
2024-01-25,0.9986249081331109,-0.004260228825442168
2024-01-29,1.0152476753467434,0.016645656520532782
2024-01-30,1.0064911094918103,-0.008625053834220594
2024-01-31,1.0182896947171,0.011722493238163826
2024-02-01,1.0174663311453809,-0.0008085749821400536
2024-02-02,1.0264585561995798,0.008837860063709608
2024-02-05,1.0218982884172583,-0.004442719830019865
2024-02-06,1.0344418741818728,0.012274788897085337
2024-02-07,1.0370311442892965,0.002503060028840607
2024-02-08,1.027122281981878,-0.009555028662335291
2024-02-09,1.0307111369623883,0.003494087357919433
2024-02-12,1.0261414545203797,-0.004433523882817275
2024-02-13,1.031539691539129,0.005260714295255167
2024-02-14,1.0372058064239433,0.005492871414729625
2024-02-15,1.0397536707262485,0.0024564693781360235
2024-02-16,1.051012558954419,0.010828418831458828
2024-02-19,1.0550263509130864,0.003818976209628233
2024-02-20,1.05658815887379,0.0014803497176651998
2024-02-21,1.0505382967675967,-0.005725846968265929
2024-02-22,1.0596065406996065,0.008631997481587945
2024-02-23,1.0592645559159706,-0.000322746954176058
2024-02-26,1.0532840158666623,-0.005645936150612247
2024-02-27,1.057366935494598,0.003876371013355166
2024-02-28,1.0434048913028438,-0.013204540186631962
2024-02-29,1.0464903178715266,0.0029570750476646097
2024-03-01,1.0589083739760468,0.011866384134138368
2024-03-04,1.06310588928621,0.003964002375769427
2024-03-05,1.060102489323282,-0.0028251183566901567
2024-03-06,1.0657468629821623,0.005324366007746492
2024-03-07,1.0701892290500203,0.004168312591066338
2024-03-11,1.066125200187318,-0.003797486231766579
2024-03-12,1.060610036164558,-0.0051730922613881835
2024-03-13,1.0421023485497178,-0.01745004005597467
2024-03-14,1.051034926665588,0.008571689842462753
