Date,0
2022-01-04,1.0
2022-01-05,1.0068086431679737
2022-01-06,1.0004875025061417
2022-01-07,1.0044919242109045
2022-01-10,1.012355321005903
2022-01-11,1.0146895329953984
2022-01-12,1.0227141776901632
2022-01-13,1.0274766488783198
2022-01-14,1.0263139820239018
2022-01-17,1.031476852518996
2022-01-18,1.01354322853489
2022-01-19,1.008037772988259
2022-01-20,1.00324987803929
2022-01-21,0.9920077827659012
2022-01-24,0.9629441908337799
2022-01-25,0.973760735277994
2022-01-27,0.9652750243269919
2022-01-28,0.9668271805318558
2022-01-31,0.9791662013425388
2022-02-01,0.9930789977753299
2022-02-02,1.004718695946625
2022-02-03,0.995952146750528
2022-02-04,0.9924754585823918
2022-02-07,0.9776313358356191
2022-02-08,0.9795664531587503
2022-02-09,0.9924290145088177
2022-02-10,0.9995217791910007
2022-02-11,0.9871760386346309
2022-02-14,0.9566373723904887
2022-02-15,0.9842856767033401
2022-02-16,0.9838566791053474
2022-02-17,0.9838011350187394
2022-02-18,0.9802223419257318
2022-02-21,0.9724069213516537
2022-02-22,0.967238774061968
2022-02-23,0.9658752050866494
2022-02-24,0.9158815046737356
2022-02-25,0.945145452108064
2022-02-28,0.9557833363281185
2022-03-02,0.9506963054625641
2022-03-03,0.9441320577626542
2022-03-04,0.9269243806675014
2022-03-07,0.9086729324883329
2022-03-08,0.9171195442714616
2022-03-09,0.9329249597941215
2022-03-10,0.9467770167798133
2022-03-11,0.9506698079032495
2022-03-14,0.9571819567504133
2022-03-15,0.9471474216056821
2022-03-16,0.9642119348907419
2022-03-17,0.9819988218004404
2022-03-21,0.9708982974777219
2022-03-22,0.9789101340156766
2022-03-23,0.9766759874573847
2022-03-24,0.9783219927009864
2022-03-25,0.9743318328882423
2022-03-28,0.9787465143375723
2022-03-29,0.9828348519869239
2022-03-30,0.9880612292204437
2022-03-31,0.9873656642559713
2022-04-01,0.9985427122048031
2022-04-04,1.0126255791052483
2022-04-05,1.0159888652905602
2022-04-06,1.0141466731403237
2022-04-07,1.009359351822492
2022-04-08,1.0204030887412228
2022-04-11,1.0184185622484436
2022-04-12,1.0073146391780416
2022-04-13,1.0067824142377577
2022-04-18,1.00289682914732
2022-04-19,0.988689395162581
2022-04-20,0.9974577659979882
2022-04-21,1.0109622892052152
2022-04-22,0.9980116384369845
2022-04-25,0.9807317255923822
2022-04-26,0.9987185855717634
2022-04-27,0.9872259648139543
2022-04-28,0.9986738094140486
2022-04-29,0.988844380051451
2022-05-02,0.9852890619642352
2022-05-04,0.960891868592045
2022-05-05,0.9601623109087141
2022-05-06,0.945784488843904
2022-05-09,0.9389748925811796
2022-05-10,0.929494892271757
2022-05-11,0.9248660988388764
2022-05-12,0.9035085193053177
2022-05-13,0.903636788673504
2022-05-16,0.9096041278597146
2022-05-17,0.9347114035230918
2022-05-18,0.9338420289568933
2022-05-19,0.9082142392032616
2022-05-20,0.9332327001610501
2022-05-23,0.9266344734266196
2022-05-24,0.9177443199075593
2022-05-25,0.9080719283004153
2022-05-26,0.9171293665942011
2022-05-27,0.9267882507744845
2022-05-30,0.9430869372627227
2022-05-31,0.9454451872780973
2022-06-01,0.9397664918435167
2022-06-02,0.9425423062126885
2022-06-03,0.9340280512416892
2022-06-06,0.9333507798579643
2022-06-07,0.9272123547973501
2022-06-08,0.9258117180998463
2022-06-09,0.9315554421013105
2022-06-10,0.9241086615128918
2022-06-13,0.9007847097562535
2022-06-14,0.9007551878189216
2022-06-15,0.9016600813920744
2022-06-16,0.8799681434741758
2022-06-17,0.8705880345324054
2022-06-20,0.8714902637443366
2022-06-21,0.8882339330099874
2022-06-22,0.875225221502502
2022-06-23,0.8879408583258942
2022-06-24,0.8958356741584363
2022-06-27,0.9047881026515563
2022-06-28,0.9058611419528645
2022-06-29,0.901808295825568
2022-06-30,0.897257518260264
2022-07-01,0.9002898553015882
2022-07-04,0.9042207459875449
2022-07-05,0.9038188032329508
2022-07-06,0.9147961719727674
2022-07-07,0.9251311636858158
2022-07-08,0.9297205429674406
2022-07-11,0.932531338077376
2022-07-12,0.9236844811863205
2022-07-13,0.9241812542348902
2022-07-14,0.9237017239713594
2022-07-15,0.9306332782906384
2022-07-18,0.9454250643956214
2022-07-19,0.9485861799729428
2022-07-20,0.9554778928408345
2022-07-21,0.9650348571261236
2022-07-22,0.969352001619251
2022-07-25,0.9662624232858071
2022-07-26,0.9585784208310915
2022-07-27,0.9682028671581413
2022-07-28,0.982709909354218
2022-07-29,0.9962771447404234
2022-08-01,1.0084427375429545
2022-08-02,1.010958837902047
2022-08-03,1.0105579172586152
2022-08-04,1.0126906518340635
2022-08-05,1.0120738344158977
2022-08-08,1.018995876643536
2022-08-10,1.0214358912919075
2022-08-11,1.0252717377704086
2022-08-12,1.0269111467584624
2022-08-16,1.0367337044746656
2022-08-17,1.0448617785138565
2022-08-18,1.0463264437207218
2022-08-19,1.0337710271720435
2022-08-22,1.0152650649823856
2022-08-23,1.0244242074673224
2022-08-24,1.027036878818915
2022-08-25,1.0235501845252035
2022-08-26,1.030527442755369
2022-08-29,1.0196093882837913
2022-08-30,1.0425783795822396
2022-09-01,1.035961686768305
2022-09-02,1.0343819089799993
2022-09-05,1.0398123180624175
2022-09-06,1.0413992623576356
2022-09-07,1.0423794568936144
2022-09-08,1.048188722807386
2022-09-09,1.0495358120993785
2022-09-12,1.0568998995683163
2022-09-13,1.0649109707564404
2022-09-14,1.0629609065198016
2022-09-15,1.0568431370652749
2022-09-16,1.0367230418490907
2022-09-19,1.041223664000558
